age,height,weight,heart_rate,workout_type,workout_duration
36,185,100,149,Yoga,73
50,176,61,127,Strength,39
35,161,67,118,Cycling,117
58,192,116,106,Cycling,84
43,161,103,143,Cardio,84
20,161,94,167,Cycling,72
45,190,101,134,Running,40
39,199,99,81,HIIT,75
31,151,114,132,Cycling,108
43,161,113,174,HIIT,59
22,172,98,139,Strength,83
23,191,86,144,HIIT,76
56,164,113,130,HIIT,18
33,185,67,167,Running,61
38,169,60,137,Cycling,69
31,166,79,164,Strength,92
36,195,86,179,Strength,49
38,174,65,113,Yoga,107
50,172,58,87,HIIT,40
29,186,119,95,Running,111
48,187,86,125,Running,109
26,198,102,123,Yoga,108
48,170,68,136,Running,51
40,184,92,169,Running,30
18,151,110,143,HIIT,68
46,159,119,160,Cycling,15
36,197,78,100,Cardio,30
56,159,68,156,Running,111
52,194,65,91,Yoga,114
33,193,99,83,Cardio,18
21,196,105,116,Cardio,95
57,171,65,155,Yoga,102
41,163,109,173,Strength,46
44,166,57,143,Cardio,56
56,176,105,160,Running,107
58,169,72,97,Cycling,32
49,198,72,139,Cardio,41
20,161,51,159,Cycling,39
26,151,66,136,HIIT,81
56,182,68,95,Running,36
30,166,81,170,Yoga,92
35,157,94,145,HIIT,11
18,184,68,81,Yoga,36
40,176,95,135,Cycling,117
27,171,88,130,HIIT,40
34,181,117,158,HIIT,76
46,177,117,148,Yoga,64
59,155,95,171,Cardio,48
39,182,116,130,Strength,111
39,196,92,83,Strength,71
28,155,57,104,Yoga,13
22,177,86,94,Cardio,92
37,179,83,103,HIIT,113
22,196,88,124,Running,23
40,172,90,111,HIIT,99
45,189,104,138,Running,92
58,165,85,137,Yoga,55
32,152,96,96,Strength,26
32,165,93,85,HIIT,43
25,184,63,142,Running,15
46,155,114,118,Running,86
30,193,50,130,Yoga,53
51,193,66,92,Strength,28
38,161,71,115,Strength,54
56,155,59,169,Cycling,19
44,172,54,122,HIIT,113
21,181,82,134,Running,89
37,174,57,100,Cycling,94
27,158,95,147,Yoga,115
31,164,104,102,Cardio,35
43,175,83,103,Strength,49
44,158,94,97,Running,89
38,196,102,108,Cycling,19
56,175,90,172,Cycling,62
26,179,89,144,Cycling,115
21,178,52,169,Cardio,37
54,167,85,123,Running,66
43,159,61,95,Cycling,96
53,182,95,158,Running,96
24,175,96,177,Strength,103
40,179,102,107,HIIT,61
18,186,95,172,Cardio,24
52,174,96,108,Cycling,67
51,176,50,101,Running,61
57,176,99,127,Running,91
36,152,85,121,Strength,104
58,153,113,110,Strength,115
46,176,55,89,Strength,66
47,193,114,174,Strength,27
48,192,104,80,HIIT,71
52,188,107,146,Running,96
55,192,100,162,Cycling,74
49,159,63,95,Strength,27
44,168,116,156,Strength,82
30,179,82,109,Running,44
39,197,108,160,Running,103
49,186,95,146,Yoga,77
19,190,72,163,Yoga,17
39,189,60,175,Running,20
46,155,79,173,Cardio,29
21,186,116,134,Running,102
56,182,64,81,Strength,112
31,169,106,165,Yoga,71
30,159,102,157,Strength,28
27,150,118,104,Strength,23
21,150,74,100,Yoga,116
47,168,59,130,Cardio,51
25,179,63,113,Strength,33
26,170,66,94,HIIT,72
40,184,80,113,Running,27
26,159,57,138,Yoga,87
49,182,114,108,Cardio,77
56,172,60,155,Strength,87
23,181,119,99,Strength,47
54,158,74,99,Strength,71
47,184,80,124,Yoga,35
36,187,116,139,Cycling,72
53,173,100,82,Running,48
38,196,53,132,Strength,103
24,193,98,125,Cardio,51
37,151,119,171,Running,37
35,174,107,126,Running,56
49,158,87,111,HIIT,14
43,181,93,94,Running,74
19,182,84,124,HIIT,33
26,169,87,90,Cycling,117
26,159,95,129,Strength,40
31,189,71,80,Cycling,46
18,176,82,98,Yoga,92
29,199,119,80,Running,18
55,150,95,107,Running,77
35,190,113,114,Yoga,10
53,166,96,100,Yoga,35
54,152,72,158,Strength,58
47,190,84,88,Yoga,15
55,168,54,148,Strength,61
52,159,84,85,Cycling,99
45,154,100,123,Strength,94
54,176,68,129,Yoga,13
25,195,97,160,Cycling,21
31,199,63,135,Running,115
53,165,116,111,HIIT,36
53,163,79,128,Strength,113
42,174,77,163,HIIT,53
45,197,108,86,Cardio,30
18,153,83,140,HIIT,87
49,199,55,174,HIIT,36
47,153,56,83,Cycling,60
35,184,117,141,Cardio,80
55,182,81,142,Cycling,66
35,194,51,134,Cardio,75
39,172,97,118,HIIT,55
42,178,109,146,HIIT,48
47,165,60,124,HIIT,105
21,154,116,90,Cycling,82
36,177,88,108,Yoga,79
42,195,76,137,Cycling,109
24,174,102,129,Cycling,87
53,171,108,136,Cycling,62
48,193,90,83,Cardio,89
46,168,112,160,Yoga,116
30,197,65,104,Running,60
18,161,60,131,Cardio,45
48,152,59,170,Cardio,67
34,156,54,167,Running,17
45,169,79,103,Cardio,30
39,193,118,175,Strength,60
22,197,94,91,Yoga,35
19,194,108,110,Yoga,15
46,191,59,98,Strength,45
30,171,108,80,Running,43
20,187,99,161,HIIT,39
35,168,119,98,Yoga,71
56,175,90,94,HIIT,64
37,187,106,83,Yoga,106
34,163,116,95,Cycling,38
31,176,109,178,Cycling,12
29,191,65,172,Yoga,119
40,167,66,105,HIIT,94
56,155,82,110,Yoga,19
41,155,111,148,Running,92
43,193,86,152,Cycling,77
35,161,73,162,Cardio,82
24,179,100,156,Cycling,105
33,158,79,136,Running,86
25,174,56,131,Strength,51
38,186,68,127,HIIT,79
57,166,79,98,HIIT,103
50,165,107,157,Running,39
42,158,101,132,Yoga,31
53,181,108,166,Strength,97
43,154,109,136,Cycling,99
36,190,114,164,Cardio,26
22,159,65,153,Running,79
41,150,93,88,Strength,69
46,167,60,170,Strength,90
50,176,114,161,Cardio,88
41,193,110,160,Cycling,72
35,152,57,89,Yoga,51
39,197,78,100,Strength,60
50,181,67,178,Cardio,82
34,172,61,132,Cardio,112
33,157,114,86,Cardio,37
47,186,118,136,Strength,59
46,187,111,155,Cardio,76
44,191,60,110,Cycling,94
22,163,110,169,HIIT,66
30,194,61,86,Cycling,22
46,174,85,111,HIIT,11
34,176,107,143,Cycling,45
32,169,66,175,HIIT,16
30,176,76,94,Yoga,49
57,188,71,151,HIIT,97
27,198,76,81,Strength,57
56,166,92,155,HIIT,77
18,171,72,102,Cycling,95
42,197,72,175,Cardio,69
22,152,101,170,Strength,67
20,175,111,115,Cardio,10
53,153,90,106,Yoga,30
20,193,117,169,Cycling,85
52,166,93,163,Strength,103
23,199,101,122,Yoga,78
47,184,79,100,Yoga,78
37,150,75,170,Cycling,112
47,152,65,124,HIIT,62
19,152,92,161,Yoga,100
50,151,57,163,Yoga,13
45,157,64,159,Cardio,65
54,156,88,109,HIIT,105
34,163,90,146,Strength,19
50,158,119,125,Yoga,91
28,162,85,165,Cycling,106
39,170,94,115,Strength,53
18,154,50,145,Yoga,14
26,197,62,134,HIIT,66
59,186,69,124,Running,14
42,152,112,130,HIIT,14
55,152,79,98,Strength,29
58,184,99,103,Strength,64
18,175,75,160,Cycling,37
48,181,58,97,Strength,78
43,150,61,113,Strength,43
46,178,69,134,HIIT,114
39,189,67,99,Running,105
45,186,92,169,Running,65
26,175,86,142,Cardio,47
35,179,54,109,Strength,11
33,161,91,102,HIIT,21
48,158,110,127,Strength,32
28,161,92,149,Cycling,46
56,156,107,159,Strength,91
29,168,85,117,HIIT,112
44,189,81,140,Cycling,111
27,155,60,151,Strength,117
21,189,108,170,HIIT,81
27,159,94,104,Cycling,82
29,189,64,134,Yoga,102
50,174,83,165,HIIT,57
18,164,69,130,Yoga,104
23,199,115,176,Strength,95
22,195,98,95,Cardio,26
36,173,66,104,Running,51
49,172,118,128,Cycling,112
18,170,65,117,HIIT,84
46,163,99,155,Cycling,38
48,154,109,87,Strength,94
18,177,88,137,Yoga,108
45,167,54,167,Cycling,27
22,187,110,97,Strength,78
41,198,85,84,Cardio,19
46,175,96,109,Cycling,86
41,189,88,107,Strength,17
56,191,116,111,Running,89
41,178,94,109,Running,52
21,158,87,102,Running,21
49,195,55,87,Yoga,23
54,184,66,136,Cardio,67
22,150,105,124,Running,101
57,194,115,98,Cardio,59
58,199,79,123,Running,13
54,171,66,109,Cardio,65
23,162,82,164,Cardio,34
43,150,104,153,Cardio,42
53,166,118,172,Cycling,76
24,156,50,117,Strength,25
57,171,108,100,Strength,86
21,172,88,174,Cycling,42
37,157,71,115,HIIT,23
56,199,87,97,Cycling,67
43,160,71,106,Yoga,109
31,156,67,92,Strength,51
41,157,79,89,HIIT,66
23,169,102,101,Yoga,10
39,176,66,110,Running,43
58,165,86,179,Cycling,61
56,171,58,103,Running,34
58,150,63,171,Yoga,85
23,170,75,110,HIIT,65
45,195,106,106,Cardio,103
43,197,109,162,Cardio,82
52,167,114,135,Cycling,45
34,184,79,80,Strength,85
27,190,107,171,Running,19
32,188,74,92,Running,43
59,162,66,166,Cycling,36
42,159,90,153,Yoga,98
33,177,75,172,Cardio,19
34,187,64,173,HIIT,78
30,165,100,90,Yoga,27
38,167,89,82,Cardio,13
31,190,67,138,Cycling,33
43,178,118,100,Cardio,24
47,169,100,91,HIIT,71
56,184,69,116,Cardio,118
51,173,90,145,Yoga,19
51,177,70,113,Cycling,15
50,166,87,161,Cardio,30
47,161,62,178,HIIT,18
35,159,88,137,Cycling,45
32,193,85,121,Strength,38
42,164,82,130,HIIT,109
28,173,98,104,Cycling,115
29,159,100,152,Cardio,102
37,193,109,152,Cardio,38
52,176,111,140,Strength,14
36,171,72,151,Running,38
42,190,94,167,Yoga,92
28,155,66,164,Cycling,88
19,162,109,110,HIIT,65
41,152,82,128,Strength,34
20,156,100,152,Cycling,114
44,189,92,92,Cycling,89
36,189,100,83,Cardio,68
25,154,72,127,Cycling,71
44,187,59,90,HIIT,60
31,158,65,127,HIIT,19
48,182,50,136,Cycling,84
21,191,99,157,Running,112
49,163,103,123,Cardio,100
38,189,112,157,Running,85
40,194,118,104,Cycling,91
30,184,82,89,Cardio,27
18,164,70,155,Cycling,96
19,152,90,151,Yoga,86
43,193,105,112,HIIT,40
28,195,103,140,Cycling,34
21,172,102,124,Running,101
19,156,106,119,Yoga,11
45,181,95,106,Cycling,109
19,157,66,151,Strength,51
40,157,104,132,Strength,54
37,157,55,139,Cycling,115
42,156,117,82,Running,34
59,193,57,172,Running,98
55,191,83,114,Cardio,118
19,184,56,117,Cycling,116
29,189,87,112,HIIT,72
25,182,106,81,Strength,80
46,177,68,169,Strength,109
45,164,83,103,Yoga,31
28,176,60,135,Yoga,12
29,185,50,87,Cardio,14
47,191,51,153,HIIT,74
49,196,84,154,Running,118
38,167,65,80,Cycling,114
42,162,97,152,HIIT,60
57,197,109,172,Cardio,107
30,156,52,120,Cardio,63
48,180,60,104,Yoga,25
56,194,95,93,Yoga,52
57,195,67,137,HIIT,92
20,188,116,137,Cardio,61
19,175,111,121,HIIT,12
56,152,82,88,Cardio,112
42,155,106,165,Cycling,16
32,198,108,153,Cycling,29
54,175,85,103,HIIT,67
36,199,103,137,Cycling,40
50,166,110,170,Running,59
28,155,118,102,Yoga,117
40,165,113,93,Yoga,56
35,186,100,159,Cycling,16
47,183,101,115,Strength,113
36,163,57,94,Cardio,18
48,186,86,81,HIIT,82
39,184,60,95,Cycling,42
54,184,103,175,Cycling,49
24,155,95,160,Strength,24
54,185,99,113,Strength,71
22,155,83,104,Cycling,66
45,167,89,141,Cycling,69
52,196,78,164,Cycling,38
34,150,72,163,Running,98
33,190,86,130,Cycling,104
21,176,68,147,Running,12
19,170,82,171,Yoga,15
40,177,74,97,Cardio,101
26,159,118,95,Cycling,92
46,171,62,93,Cycling,71
20,185,79,145,Running,23
44,161,96,81,Yoga,72
40,160,108,115,Cycling,26
35,199,91,163,Yoga,115
52,167,60,144,Cycling,79
42,175,65,158,Cycling,82
59,178,115,164,HIIT,103
19,172,71,99,Cardio,106
39,186,70,166,Strength,46
23,196,91,108,Cardio,57
36,171,92,163,Cycling,105
22,187,63,168,Strength,17
37,176,50,132,Cardio,109
43,152,98,86,Yoga,23
53,175,77,132,Cycling,52
30,151,118,155,Yoga,77
37,171,63,136,Strength,56
38,168,106,82,Cycling,43
36,173,112,128,Yoga,19
24,184,95,151,Running,87
37,178,69,137,Cardio,39
48,170,101,88,Strength,69
40,172,54,158,Cycling,114
37,187,53,156,Running,107
36,185,86,97,Yoga,61
29,197,108,108,Cycling,12
55,184,97,152,Cycling,17
29,170,102,167,HIIT,30
59,186,115,94,Cycling,40
44,182,108,103,Cycling,51
45,178,58,169,HIIT,85
18,194,119,133,Strength,53
49,151,104,141,Yoga,10
37,171,60,125,Cycling,10
24,197,55,131,Yoga,119
21,179,90,98,Cardio,87
58,154,104,176,Cycling,71
41,170,95,146,Cycling,29
54,189,72,165,Cardio,104
25,158,54,125,Yoga,75
45,158,84,168,Cardio,45
44,184,89,150,Strength,53
40,199,77,106,HIIT,65
58,172,50,120,Cardio,55
34,179,108,111,Running,50
58,151,114,175,Cardio,83
22,189,58,121,Yoga,63
36,199,100,176,HIIT,102
48,150,99,135,Strength,58
41,168,90,153,Yoga,74
22,183,86,136,Cycling,72
56,163,74,90,Yoga,94
32,183,110,139,Strength,46
33,182,119,122,Running,82
35,199,62,123,Cycling,49
55,159,95,103,HIIT,91
59,164,102,152,Cardio,78
47,151,109,113,HIIT,84
45,167,119,135,Yoga,100
37,199,50,178,Yoga,86
50,178,116,171,Strength,88
28,160,50,103,HIIT,15
41,166,76,129,Running,15
31,151,102,116,Cycling,39
35,161,79,177,Yoga,28
58,186,108,104,Cardio,22
19,171,52,111,Cardio,66
37,155,104,133,Running,30
44,160,74,107,Cycling,28
39,172,77,170,Yoga,70
45,188,106,112,Cycling,32
29,167,110,179,Strength,44
22,197,100,152,Yoga,97
46,181,84,132,Cycling,64
43,192,83,109,Cardio,106
45,185,54,99,HIIT,68
30,171,78,97,Running,67
55,166,95,154,Running,94
47,168,60,157,Strength,25
29,173,83,135,HIIT,99
42,173,85,177,Cycling,83
55,156,110,140,Strength,106
32,179,113,158,HIIT,54
44,158,104,176,HIIT,45
52,172,108,99,Running,33
59,155,82,145,Yoga,35
52,185,60,130,Yoga,27
40,186,72,167,Strength,18
25,155,96,173,Cardio,36
29,159,66,115,HIIT,63
42,160,78,135,Yoga,94
59,183,110,133,Running,118
22,161,107,168,Running,18
55,178,53,101,Cardio,26
23,182,58,143,HIIT,99
28,168,50,132,Cycling,19
28,152,88,147,Strength,43
25,169,84,124,HIIT,91
49,195,100,157,Cycling,26
54,187,73,147,Cycling,61
25,191,75,159,Yoga,84
57,183,64,137,HIIT,63
52,165,66,87,Cycling,38
56,171,53,154,Strength,34
51,192,69,174,Running,55
40,198,98,163,Cardio,85
46,174,107,107,Cardio,39
28,193,58,147,Yoga,31
41,152,50,127,Yoga,10
39,198,62,99,HIIT,96
54,161,58,125,Running,41
24,186,84,139,Running,65
48,172,112,80,HIIT,100
30,199,112,152,Strength,86
22,150,61,142,Cardio,61
46,197,117,96,HIIT,11
39,156,99,138,Yoga,49
34,164,112,87,Running,77
39,199,73,81,Strength,11
56,190,102,143,Running,87
42,180,88,114,HIIT,80
39,166,50,85,Cardio,64
20,184,54,112,Cardio,57
58,181,111,164,Cardio,81
41,193,78,96,Running,101
48,183,104,155,Cycling,106
33,170,93,167,Cardio,101
35,156,90,103,Running,92
44,151,110,115,Cardio,77
53,183,100,98,HIIT,59
32,151,56,149,HIIT,104
46,186,82,86,Strength,100
18,151,118,115,Running,30
31,179,84,173,Yoga,97
57,194,78,140,HIIT,95
49,177,84,101,Cardio,46
31,154,61,153,Cycling,36
23,154,91,111,Cycling,14
37,184,87,141,Cardio,103
41,175,104,146,Cycling,104
47,172,67,150,Strength,24
49,172,51,96,Cardio,108
26,166,54,91,Cycling,55
46,171,79,93,Cardio,35
30,167,54,102,Yoga,99
26,186,102,145,Cycling,49
18,167,90,137,HIIT,82
35,167,108,91,Strength,78
58,165,52,132,HIIT,77
18,198,92,122,Strength,96
30,174,110,94,Running,43
51,151,119,145,Cycling,74
47,163,75,168,Strength,48
29,189,58,126,Yoga,87
29,156,113,84,Yoga,35
57,155,78,168,Running,70
35,193,81,101,Running,111
40,194,60,155,HIIT,92
52,183,95,178,Strength,63
38,185,63,146,Cardio,60
25,160,55,155,Strength,87
49,175,91,118,Strength,75
56,155,53,88,Cycling,27
26,194,77,173,Yoga,48
26,174,64,109,Cycling,32
39,178,65,177,Cycling,35
59,187,58,138,Strength,105
49,169,53,118,Strength,108
39,176,113,114,Cardio,60
55,192,57,98,Yoga,84
28,183,65,90,HIIT,79
41,161,73,110,Strength,87
50,182,70,152,HIIT,15
33,181,65,136,Cardio,102
57,161,59,152,Cycling,101
47,150,80,177,Cardio,39
36,152,71,113,HIIT,19
50,184,91,136,Cycling,29
46,199,57,129,Running,16
57,188,90,114,Cardio,100
34,182,91,96,Cycling,97
53,188,56,161,Yoga,80
48,150,66,122,Cycling,70
23,177,99,114,Strength,73
25,155,88,168,Cycling,98
54,175,92,155,HIIT,52
51,174,85,162,Cycling,101
47,153,74,89,HIIT,46
46,163,56,92,Strength,96
41,181,87,163,HIIT,79
38,185,64,88,Strength,100
28,191,95,175,Strength,81
27,174,64,116,Strength,71
28,180,119,175,HIIT,24
40,184,113,171,Strength,36
55,151,50,149,Cycling,99
23,154,54,123,Cycling,21
50,182,85,102,Cardio,103
43,180,99,149,HIIT,29
31,191,91,152,Yoga,55
25,157,65,145,Running,83
19,192,118,164,Cycling,111
41,153,63,168,Cycling,118
43,183,53,161,Strength,58
28,169,54,84,Cardio,70
43,164,72,141,Yoga,99
30,159,106,163,HIIT,12
25,171,69,160,Yoga,69
28,175,79,114,Yoga,21
19,164,101,174,HIIT,94
37,175,98,105,Strength,64
32,199,69,149,Cardio,89
40,162,103,150,Running,72
53,160,92,157,Cycling,75
40,150,70,164,Cardio,63
36,157,78,90,Running,19
40,176,63,116,HIIT,60
41,181,74,81,Strength,117
33,175,87,158,Yoga,12
18,197,56,101,Cardio,97
22,152,89,153,Cycling,17
21,195,57,98,Yoga,16
18,192,88,107,Cycling,78
18,192,85,91,HIIT,56
50,171,109,141,Strength,79
50,181,53,90,Yoga,41
27,192,52,179,Running,63
59,178,63,124,Running,106
19,161,74,110,Running,91
40,160,94,105,Cardio,118
18,199,51,114,HIIT,17
57,168,88,80,Cycling,16
41,193,92,80,Cycling,28
23,169,53,156,Running,21
46,191,72,163,Running,97
31,169,107,93,Cardio,55
36,152,106,138,Yoga,48
43,197,52,123,Running,108
51,186,90,151,HIIT,93
44,154,50,81,Cycling,73
33,184,78,106,Running,15
32,161,54,101,Strength,65
26,188,109,90,Running,102
51,181,105,127,Running,42
28,176,85,147,Yoga,78
31,164,83,126,Yoga,32
57,187,110,154,Cardio,22
33,177,66,112,Cycling,60
35,166,79,99,Strength,43
55,186,110,126,Cycling,40
22,155,80,147,HIIT,109
30,151,114,179,Cycling,55
53,168,90,164,HIIT,21
23,198,90,133,Running,56
58,168,110,80,HIIT,85
58,175,84,175,Running,67
59,185,51,157,Cardio,66
21,187,82,127,Yoga,27
57,177,80,91,HIIT,89
47,173,90,175,Running,25
48,172,93,122,Yoga,25
45,165,83,101,Cycling,21
25,179,85,103,Cycling,81
43,174,61,134,Cardio,40
56,163,86,157,Cycling,25
27,159,76,165,Cycling,115
19,172,50,103,Yoga,62
43,160,116,178,Cycling,85
55,195,117,83,Yoga,60
31,191,73,174,Cardio,35
36,176,72,153,Yoga,89
32,151,101,92,Yoga,88
49,177,109,103,Cardio,62
24,152,56,97,HIIT,116
44,154,55,166,Strength,34
46,150,103,106,Running,12
34,192,75,135,Running,25
40,156,106,83,Cycling,39
48,150,91,116,Running,119
45,175,87,172,Running,85
24,199,84,106,Cardio,15
41,168,81,154,Cardio,27
22,174,104,133,Running,85
43,151,97,104,Strength,92
27,168,55,148,Cycling,30
47,199,73,131,Running,58
32,193,105,110,Running,17
37,182,87,149,Strength,116
44,161,116,88,HIIT,102
33,167,107,91,HIIT,18
35,196,65,124,HIIT,21
53,195,87,154,HIIT,108
59,158,66,131,Cycling,42
45,191,57,148,Strength,64
30,175,57,126,Strength,62
36,161,72,82,Cardio,21
59,151,72,136,Cardio,81
25,151,107,104,Running,88
48,170,104,113,Strength,39
52,155,103,119,Cardio,83
46,169,91,132,Cardio,114
44,176,81,104,Cycling,49
48,160,67,134,HIIT,64
44,151,81,151,Running,101
56,152,85,163,Yoga,37
36,166,69,162,Yoga,23
34,155,102,120,Running,15
37,182,80,102,Running,103
55,191,92,161,Yoga,79
18,153,91,103,Cardio,10
57,183,88,84,Strength,99
46,156,62,128,Running,83
19,192,58,133,Yoga,63
37,168,112,113,Running,91
49,150,114,135,Strength,71
40,154,105,141,Yoga,77
40,183,74,131,Strength,66
52,175,67,168,Yoga,75
21,161,94,80,Cardio,105
52,182,110,123,Strength,25
56,178,78,83,Strength,49
24,184,63,112,HIIT,90
42,153,118,101,Cardio,94
42,161,79,177,Cardio,81
39,187,100,124,HIIT,81
42,185,52,92,Running,64
29,196,78,138,Yoga,93
53,161,88,107,Yoga,35
30,152,56,171,Cycling,33
21,176,65,84,Running,17
54,196,70,158,HIIT,54
31,150,55,97,Strength,44
42,186,68,111,Cardio,119
49,178,98,100,Yoga,86
34,164,101,132,Cardio,67
27,172,95,90,Running,41
19,160,69,116,Cycling,39
22,182,108,139,Running,34
57,171,97,93,Cardio,63
45,153,116,105,Cycling,49
31,184,51,109,Cycling,87
53,188,77,97,HIIT,55
34,158,79,173,Yoga,31
31,178,93,82,HIIT,76
28,151,58,81,HIIT,71
18,158,97,98,HIIT,112
49,178,52,98,HIIT,47
20,192,83,107,Cycling,99
46,198,71,158,Running,25
47,194,95,137,Cycling,19
27,185,82,93,Strength,64
48,184,84,147,Cardio,52
26,189,119,90,Cardio,71
18,173,71,164,Cycling,55
44,182,111,114,Yoga,74
34,193,70,167,Running,63
33,180,84,139,Yoga,19
59,172,56,84,Strength,15
30,199,62,104,Cardio,18
46,153,109,137,Cardio,114
29,172,72,149,HIIT,83
56,182,108,155,Running,44
53,170,59,165,Cycling,108
44,162,88,174,Strength,70
22,166,119,89,HIIT,103
58,170,116,98,Yoga,69
41,156,108,106,Strength,16
36,170,109,153,HIIT,91
53,163,90,124,Running,51
56,171,100,135,HIIT,50
43,150,91,87,Cycling,107
42,180,78,168,Strength,70
42,179,62,105,Running,29
42,199,61,124,HIIT,103
18,178,60,128,Yoga,28
47,176,111,121,Yoga,90
43,163,101,133,Yoga,88
30,172,98,107,Running,119
50,193,107,149,Strength,69
48,192,73,123,Running,80
58,161,97,89,Strength,119
56,171,82,126,Strength,100
47,167,106,99,Cycling,31
43,154,74,80,Yoga,105
25,185,95,178,HIIT,86
59,175,109,145,HIIT,117
47,191,89,125,Strength,111
33,177,118,96,Running,20
45,188,71,178,Cardio,54
42,179,100,106,Cardio,26
25,167,63,148,HIIT,21
46,173,119,92,Cardio,45
26,163,109,89,Strength,20
50,171,90,91,Cycling,47
23,167,84,161,Yoga,46
42,172,99,114,Cycling,69
18,191,80,153,Strength,75
58,185,58,174,HIIT,46
33,164,109,151,Yoga,118
21,175,112,125,Strength,38
39,197,62,140,Cardio,35
25,194,54,142,HIIT,42
40,158,90,155,Cardio,28
40,172,74,163,HIIT,50
47,192,67,166,Strength,25
53,155,108,169,Yoga,95
19,192,57,97,Running,117
29,157,113,145,Cardio,17
28,181,101,121,Running,61
50,183,103,87,Running,25
28,188,52,169,Yoga,114
46,180,89,146,Cardio,115
19,191,69,106,Strength,17
20,161,68,152,Strength,98
29,167,63,134,Strength,48
